features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'year')",5,1.3372966579452792,1.3341614205938133,2.3692878546709832,2.358515572387043
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'year', 'quarter')",6,1.337287286891797,1.3341662098407827,2.3692728200688777,2.358511173527568
"('rolling_24_std', 'rolling_24_mean', 'hour', 'year', 'quarter')",5,1.3372883721493016,1.3341674221740742,2.3692729660735243,2.358511322162557
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'quarter')",6,1.3372865741961826,1.3341704327394446,2.369311108628661,2.3585329939212314
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'quarter')",5,1.3372881566049901,1.334172504199904,2.3693114420932906,2.358533260437806
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'year', 'quarter')",7,1.3372869371629676,1.3341835700193485,2.3692657059938056,2.3585218749530403
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'year', 'quarter')",6,1.33728805642326,1.3341848805697383,2.3692658481970597,2.358522021089615
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day')",4,1.3373420741484228,1.3341970229479503,2.3693894361276433,2.3586069247196053
"('rolling_24_std', 'rolling_24_mean', 'hour')",3,1.337342956532353,1.3341984390586132,2.369389628077147,2.358607044349227
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'year')",5,1.3373529090204184,1.3342247971916086,2.369349891797749,2.3586034910101854
"('rolling_24_std', 'rolling_24_mean', 'hour', 'year')",4,1.3373536090363534,1.334225550675763,2.3693499500066153,2.3586035469367745
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day')",6,1.3373980765903726,1.3342327546918873,2.3692915715052254,2.358455430165076
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month')",5,1.3373994025285758,1.3342344635750574,2.36929186089213,2.3584556785878528
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'quarter')",6,1.3373904320255554,1.334237617995998,2.3692757598752165,2.358449083727148
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'quarter')",5,1.337391812226993,1.3342395366737712,2.369276066070211,2.358449326230683
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year')",7,1.337398759293776,1.3342507446855107,2.3692424574348188,2.358444468323057
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'year')",6,1.3373996653393485,1.3342516083901697,2.3692425663216214,2.358444596459126
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,1.3373894332517142,1.334255682240189,2.369227229131882,2.358439720460541
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'year', 'quarter')",6,1.3373903624021133,1.3342568035248448,2.36922734788712,2.358439848186943
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,1.3373907918611965,1.3342627858107698,2.36926523399885,2.35846133186563
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'quarter')",6,1.3373921897127319,1.334264578622138,2.3692655254955954,2.358461570627857
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,1.3373879739360022,1.3342742884928782,2.369219737656081,2.358450342671755
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,1.3373889753897765,1.3342754825742824,2.369219852789828,2.358450467892178
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day')",5,1.337448796822106,1.3342915256213383,2.3693444802761023,2.358536251156397
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek')",4,1.3374499951085366,1.334292722597663,2.3693446408392456,2.358536352605785
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'year')",6,1.337454959951538,1.3343169483709345,2.3693048126086205,2.3585329137062288
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'year')",5,1.3374555087419486,1.334317399275066,2.3693048540255153,2.358532956977246
"('rolling_24_std', 'lag_24', 'hour', 'month', 'quarter')",5,2.079601410002922,2.074580071958808,3.10760576497685,3.099782006720997
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,2.0796066465029353,2.0745866397301334,3.1076052250658224,3.0997800942494576
"('rolling_24_std', 'lag_24', 'hour', 'quarter')",4,2.079686362284025,2.0746424275971385,3.1076465840007153,3.099786176980235
"('rolling_24_std', 'lag_24', 'hour', 'day', 'quarter')",5,2.0796917863523614,2.0746494674874274,3.1076460050849666,3.0997841768460956
"('rolling_24_std', 'lag_24', 'hour', 'month')",4,2.079865883711254,2.0747899905630085,3.1078211181645763,3.0999158722898716
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day')",5,2.0798716570032094,2.074797100110151,3.1078205878127507,3.0999139389107855
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,2.0800749835541157,2.0749869111899693,3.107184060786809,3.0993083471751923
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,2.080079815011456,2.0749925810948167,3.107183675028404,3.099306737429039
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,2.080161128372695,2.0750581962562764,3.1072276568252124,3.09931464711297
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,2.080166134073912,2.0750641172545254,3.1072272363677995,3.0993129485075332
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month')",5,2.0803372671247953,2.0752078881771046,3.1074061108544906,3.0994491874202628
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,2.080342114741022,2.075213834132225,3.1074057321698314,3.0994475600558173
"('rolling_24_std', 'lag_24', 'hour')",3,2.08051959390532,2.07542056747892,3.108903595801122,3.1010441544593816
"('rolling_24_std', 'lag_24', 'hour', 'day')",4,2.080520499680508,2.075421580219441,3.1089035844633313,3.101043939922598
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day')",5,2.0809849510546212,2.0758256148536605,3.1084904024486084,3.1005810705239525
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek')",4,2.0809850067322944,2.07582567797239,3.108490402492996,3.1005810571761083
"('rolling_24_std', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,2.081389181535983,2.0764022960972617,3.107068870771518,3.0993883318170035
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,2.0813894157285,2.076402597314267,3.1070688685795598,3.0993882376113118
"('rolling_24_std', 'lag_24', 'hour', 'year', 'quarter')",5,2.0814763604775526,2.076474160749059,3.107090553859917,3.0993855708106155
"('rolling_24_std', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,2.081476659123995,2.076474559876159,3.10709055077426,3.099385458223541
"('rolling_24_std', 'lag_24', 'hour', 'month', 'year')",5,2.0816761119435676,2.0766393100359055,3.107248986481031,3.099498561361779
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'year')",6,2.0816762266827387,2.0766394654141265,3.107248986095771,3.0994985212374244
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,2.0818577979257498,2.0768342823269097,3.106646470663111,3.098916281466672
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,2.0818581265091707,2.076834686110984,3.1066464752154004,3.0989161462603456
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,2.0819479827444254,2.0769081701466043,3.1066701774977723,3.0989148632626575
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,2.0819483029244688,2.0769085810570753,3.1066701808690045,3.098914745996267
"('rolling_24_std', 'lag_24', 'hour', 'day', 'year')",5,2.0821102037714896,2.0770258245049273,3.108473134372374,3.1007503878850846
"('rolling_24_std', 'lag_24', 'hour', 'year')",4,2.082113896641576,2.0770297724486957,3.108473428203878,3.1007495798133458
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,2.0821514600454374,2.077069846523422,3.1068326878813335,3.099032952440149
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,2.082152043209318,2.0770705904492295,3.106832696770159,3.099032760475125
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,2.0825864841918373,2.0774668905044913,3.108058806678133,3.100288433995164
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'year')",5,2.0825908466282783,2.077471285551941,3.108059237221492,3.1002874616850593
"('rolling_24_std', 'lag_24', 'month', 'quarter')",4,2.0979229643323962,2.0926233018200944,3.1251367137648702,3.11721319726969
"('rolling_24_std', 'lag_24', 'month', 'day', 'quarter')",5,2.0979277023676506,2.0926270166464676,3.1251362552434605,3.117210958780878
"('rolling_24_std', 'lag_24', 'quarter')",3,2.0980092263776604,2.0926839130479062,3.1251659043518134,3.1172127002281673
"('rolling_24_std', 'lag_24', 'day', 'quarter')",4,2.098014241130509,2.092687741897181,3.1251654154526514,3.117210375405781
"('rolling_24_std', 'lag_24', 'month')",3,2.0982045676353076,2.0928439139954564,3.1253152571665406,3.1173210278881953
"('rolling_24_std', 'lag_24', 'month', 'day')",4,2.098209902838147,2.09284821964768,3.1253148065893805,3.117318777468655
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'quarter')",5,2.0983447917222624,2.0930380097654275,3.1248429020369284,3.1168645318800587
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,2.098349164367165,2.093040892331077,3.1248425632147847,3.116862615097486
"('rolling_24_std', 'lag_24', 'dayofweek', 'quarter')",4,2.098435386975213,2.093104567656735,3.1248740153984365,3.1168654713638766
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'quarter')",5,2.0984400660757028,2.09310805193904,3.124873649146747,3.1168634660423997
"('rolling_24_std', 'lag_24', 'dayofweek', 'month')",4,2.098627681364742,2.0932706583747205,3.1250264116636024,3.116977691213872
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day')",5,2.0986325640374615,2.0932745028305946,3.125026078822351,3.116975764141645
"('rolling_24_std', 'lag_24')",2,2.0988443703172495,2.093538802251514,3.126319708524623,3.1183712427806265
"('rolling_24_std', 'lag_24', 'day')",3,2.098844987218916,2.0935392950937137,3.1263197032812826,3.118371044922516
"('rolling_24_std', 'lag_24', 'dayofweek', 'day')",4,2.0992562594612423,2.09396567418368,3.1260320681926137,3.1180306452888016
"('rolling_24_std', 'lag_24', 'dayofweek')",3,2.0992564438758623,2.0939658124265472,3.126032068679686,3.1180305852738037
"('rolling_24_std', 'lag_24', 'month', 'year', 'quarter')",5,2.0996297046326204,2.0943982409257975,3.1246740283385748,3.11688899880371
"('rolling_24_std', 'lag_24', 'month', 'day', 'year', 'quarter')",6,2.0996298599500456,2.0943983166285145,3.124674026862726,3.116888891998437
"('rolling_24_std', 'lag_24', 'year', 'quarter')",4,2.0997103668052106,2.0944587428126367,3.1246884231067575,3.1168844620088114
"('rolling_24_std', 'lag_24', 'day', 'year', 'quarter')",5,2.0997105739631614,2.0944588489346527,3.1246884210336123,3.1168843349457895
"('rolling_24_std', 'lag_24', 'month', 'year')",4,2.0999311386298016,2.0946426807936005,3.1248227551198533,3.1169775672202458
"('rolling_24_std', 'lag_24', 'month', 'day', 'year')",5,2.0999312043212774,2.094642721659539,3.124822754931747,3.1169775286931993
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,2.1000533121655063,2.0948221969175984,3.124379914971842,3.1165418441555164
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,2.100053547847888,2.0948222656298197,3.1243799182148217,3.116541686419164
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,2.1001373597726833,2.094887313500758,3.124395663404352,3.1165381257380282
"('rolling_24_std', 'lag_24', 'dayofweek', 'year', 'quarter')",5,2.1001375835881664,2.0948874119380254,3.124395665832958,3.116537988677962
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,2.1003537594147863,2.09506873433607,3.124533162423922,3.116635356980096
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'year')",5,2.1003541631457026,2.095068993245214,3.124533169030138,3.1166351294972716
"('rolling_24_std', 'lag_24', 'day', 'year')",4,2.100360149078499,2.09511720630614,3.125953162698973,3.118136030757132
"('rolling_24_std', 'lag_24', 'year')",3,2.100362864731396,2.0951194846344423,3.125953439433076,3.1181348344610975
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'year')",5,2.100776353800638,2.095549433376842,3.1256648472276405,3.1177965073233294
"('rolling_24_std', 'lag_24', 'dayofweek', 'year')",4,2.100779178052677,2.0955514602964214,3.1256652330517856,3.11779510151413
"('lag_24', 'hour', 'month', 'quarter')",4,2.1109675165598265,2.1112052006412503,3.3221456409000947,3.3296675239268154
"('lag_24', 'hour', 'month', 'day', 'quarter')",5,2.1109592266474597,2.111217031124934,3.3221419732145097,3.329669174938384
"('lag_24', 'hour', 'quarter')",3,2.1111849415303294,2.1113691304339706,3.322324591688652,3.3299150863351064
"('lag_24', 'hour', 'day', 'quarter')",4,2.1111750493804595,2.111379308172783,3.3223206984302607,3.329916581984526
"('lag_24', 'hour', 'month')",3,2.1113238160574412,2.1114901658171306,3.322492016380503,3.3301350870621067
"('lag_24', 'hour', 'month', 'day')",4,2.1113139574470368,2.1114994559540943,3.3224883651899355,3.330136673292927
"('lag_24', 'hour')",2,2.111545876293773,2.1117089909199818,3.3228783250261196,3.330619407209329
"('lag_24', 'hour', 'day')",3,2.111539655149404,2.1117192499222655,3.322875968548081,3.3306213792969674
"('lag_24', 'hour', 'dayofweek', 'month', 'quarter')",5,2.1124544104639575,2.11293876419498,3.320292789980339,3.327934945114244
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,2.1124482783427774,2.1129487326129666,3.3202898641128393,3.3279369485464088
"('lag_24', 'hour', 'dayofweek', 'quarter')",4,2.112668667831549,2.113113464817587,3.3204832706869367,3.3281966201371413
"('lag_24', 'hour', 'dayofweek', 'day', 'quarter')",5,2.112662196728201,2.1131216866485256,3.3204801341827177,3.3281985028741543
"('lag_24', 'hour', 'dayofweek', 'month')",4,2.1128137851865336,2.1132397704547086,3.320656637271169,3.3284238679552716
"('lag_24', 'hour', 'dayofweek', 'month', 'day')",5,2.112807716990787,2.1132489598283892,3.3206537231591486,3.3284258079136206
"('lag_24', 'hour', 'month', 'year', 'quarter')",5,2.1131041465924163,2.113407874812456,3.321483166766428,3.32905682647804
"('lag_24', 'hour', 'month', 'day', 'year', 'quarter')",6,2.113095528523616,2.1134105386721083,3.321481868393213,3.329058640508594
"('lag_24', 'hour', 'dayofweek')",3,2.113071932839712,2.113510948794676,3.3210472749018716,3.328914294228017
"('lag_24', 'hour', 'dayofweek', 'day')",4,2.1130681010376646,2.1135194246992626,3.321045507255546,3.328916412855293
"('lag_24', 'hour', 'year', 'quarter')",4,2.1133697980240074,2.1136372503362684,3.3216136837722945,3.3292481301344963
"('lag_24', 'hour', 'day', 'year', 'quarter')",5,2.1133607505323755,2.1136407248596303,3.3216123306198853,3.329249917545545
"('lag_24', 'hour', 'month', 'year')",4,2.1135290703425307,2.1137793466946726,3.32177904315862,3.3294680030681567
"('lag_24', 'hour', 'month', 'day', 'year')",5,2.113520638496755,2.1137835806678846,3.321777816402714,3.3294697753227016
"('lag_24', 'hour', 'year')",3,2.113649035760945,2.1139184074910373,3.3222655156791197,3.3300632987858676
"('lag_24', 'hour', 'day', 'year')",4,2.1136425072751828,2.1139206774994443,3.3222649536689888,3.330064809328006
"('lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,2.114576596341413,2.115171658138788,3.3196298298309643,3.327326467121837
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,2.1145689676738515,2.1151723603564405,3.3196289566436743,3.327328240887205
"('lag_24', 'hour', 'dayofweek', 'year', 'quarter')",5,2.1148397596709834,2.115411221001363,3.3197701790036778,3.3275302849659965
"('lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,2.114832631768602,2.115412478661137,3.3197692580417195,3.3275320506029606
"('lag_24', 'hour', 'dayofweek', 'month', 'year')",5,2.115006583909189,2.115564055180476,3.319941834184294,3.3277577651506167
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",6,2.114999828817184,2.1155653272161197,3.319941019454265,3.3277594840618225
"('lag_24', 'hour', 'dayofweek', 'year')",4,2.115178509138035,2.1157298464425063,3.3204332853584138,3.3283597550509887
"('lag_24', 'hour', 'dayofweek', 'day', 'year')",5,2.115174624747484,2.1157313348122475,3.320432990309724,3.328361015815519
"('lag_24', 'month', 'quarter')",3,2.1310116584292187,2.1312903080169083,3.345951910943416,3.354092916281263
"('lag_24', 'month', 'day', 'quarter')",4,2.1310041072723642,2.1313002436749358,3.3459486255317326,3.3540924449337357
"('lag_24', 'quarter')",2,2.13123826911616,2.131463668372465,3.34610487356961,3.3543105115478733
"('lag_24', 'day', 'quarter')",3,2.131230528381498,2.1314738472172117,3.34610139063711,3.354309843860905
"('lag_24', 'month')",2,2.1314242897534674,2.1316328328291383,3.346246669027284,3.3545030146173915
"('lag_24', 'month', 'day')",3,2.1314164681188665,2.131641321462424,3.346243397628764,3.3545024934064998
"('lag_24',)",1,2.1317494432647113,2.1319812280081427,3.34657127706542,3.3549252981058606
"('lag_24', 'day')",2,2.131747110420797,2.1319919426680927,3.3465691326499813,3.3549255124396082
"('lag_24', 'dayofweek', 'month', 'quarter')",4,2.1319745766253417,2.13242614388969,3.3443863395739064,3.352657212502515
"('lag_24', 'dayofweek', 'month', 'day', 'quarter')",5,2.1319735378969624,2.1324393971621767,3.344383702363849,3.35265723556362
"('lag_24', 'dayofweek', 'quarter')",3,2.1322076813978184,2.1326033840102894,3.344548948820363,3.3528867225223253
"('lag_24', 'dayofweek', 'day', 'quarter')",4,2.132205390058372,2.132615999813367,3.3445461267626175,3.3528865760758895
"('lag_24', 'dayofweek', 'month')",3,2.1323915051411446,2.132780646350973,3.344695616308155,3.3530852548906633
"('lag_24', 'dayofweek', 'month', 'day')",4,2.132388826426081,2.1327924553614146,3.344692989080584,3.3530852281580197
"('lag_24', 'dayofweek')",2,2.132771014083311,2.1332190724173916,3.3450235308882648,3.3535123864170826
"('lag_24', 'dayofweek', 'day')",3,2.132769849656593,2.1332295917996706,3.3450219051646286,3.3535129222753177
"('lag_24', 'month', 'year', 'quarter')",4,2.1331073309606707,2.1334255955770023,3.345389205108245,3.3535532024786705
"('lag_24', 'month', 'day', 'year', 'quarter')",5,2.1330997551005035,2.1334281183363757,3.345388000433889,3.35355368161364
"('lag_24', 'year', 'quarter')",3,2.1333832713670744,2.133647217384544,3.345500843665349,3.353721228277745
"('lag_24', 'day', 'year', 'quarter')",4,2.133374452685607,2.133649011696141,3.3454995901739792,3.3537216591585537
"('lag_24', 'month', 'year')",3,2.1335814773558965,2.1338249225281336,3.3456409331699013,3.3539135837019423
"('lag_24', 'month', 'day', 'year')",4,2.1335737427998605,2.133827317921995,3.34563979208627,3.353914060440982
"('lag_24', 'year')",2,2.133834784068015,2.1341232479420675,3.346050080843366,3.3544331329765873
"('lag_24', 'day', 'year')",3,2.1338293446619048,2.134124574626236,3.3460495332346634,3.3544337574286542
"('lag_24', 'dayofweek', 'month', 'year', 'quarter')",5,2.1340429853429184,2.134523135816567,3.343823776137148,3.352119775051018
"('lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,2.1340379802493943,2.134526732911452,3.343822949928368,3.3521204184529743
"('lag_24', 'dayofweek', 'year', 'quarter')",4,2.1343288204648783,2.134768997579854,3.343943660396693,3.3522983838368456
"('lag_24', 'dayofweek', 'day', 'year', 'quarter')",5,2.134323942948466,2.1347728385560822,3.343942791246057,3.3522989931156286
"('lag_24', 'dayofweek', 'month', 'year')",4,2.1345344145997096,2.134961601809579,3.344088921880222,3.3524970749314815
"('lag_24', 'dayofweek', 'month', 'day', 'year')",5,2.1345308121484017,2.1349656454687183,3.344088148098057,3.352497704627087
"('lag_24', 'dayofweek', 'year')",3,2.134824082462098,2.1353039283119233,3.344501839076651,3.353021899260678
"('lag_24', 'dayofweek', 'day', 'year')",4,2.134821733020106,2.135306260814336,3.3445015363748136,3.3530225127357416
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'quarter')",5,2.6710747723027044,2.6621870117652486,3.5719290257139034,3.554632844775058
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,2.671079019392753,2.6621942524214237,3.5719277157799807,3.5546320098079165
"('rolling_24_std', 'hour', 'month', 'quarter')",4,2.6713950382181477,2.6625416266774997,3.5739678508428114,3.5566267964346294
"('rolling_24_std', 'hour', 'month', 'day', 'quarter')",5,2.671400929910283,2.662553227455615,3.5739659021047085,3.5566258020955615
"('rolling_24_std', 'hour', 'dayofweek', 'quarter')",4,2.6715324191389502,2.662617737315946,3.5721080101392513,3.55477593962066
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'quarter')",5,2.671537564830119,2.6626256225853036,3.5721065701055497,3.5547749533324753
"('rolling_24_std', 'hour', 'quarter')",3,2.6718319907957677,2.662955664978815,3.5741348993801587,3.5567576269500734
"('rolling_24_std', 'hour', 'day', 'quarter')",4,2.6718388009696596,2.662968383019308,3.574132800196967,3.5567564669477156
"('rolling_24_std', 'hour', 'dayofweek', 'month')",4,2.672376870662944,2.6634478541945055,3.5727143166424096,3.5553618231295623
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day')",5,2.672381986623968,2.663455731706202,3.5727130302474244,3.5553608881831513
"('rolling_24_std', 'hour', 'month')",3,2.672668767570376,2.6637639053718583,3.5747272179182916,3.557326650321074
"('rolling_24_std', 'hour', 'month', 'day')",4,2.6726751915514293,2.6637754774644193,3.574725301843885,3.557325535708089
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,2.6737068419890027,2.6649567813699733,3.5700566652490515,3.5529972979146747
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,2.673706994178456,2.6649573353121436,3.5700566851166777,3.552997375502654
"('rolling_24_std', 'hour', 'month', 'year', 'quarter')",5,2.673989091069953,2.665227481238429,3.572094055746935,3.554981437548312
"('rolling_24_std', 'hour', 'month', 'day', 'year', 'quarter')",6,2.673989269243038,2.665227923979265,3.572094043638607,3.554981500835065
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,2.67410353843576,2.6653352267344586,3.570159241579739,3.5530770811577264
"('rolling_24_std', 'hour', 'dayofweek', 'year', 'quarter')",5,2.6741037358565682,2.665335717319681,3.570159256315322,3.5530771420456717
"('rolling_24_std', 'hour', 'year', 'quarter')",4,2.674351709554506,2.6655891460124073,3.5721876413545024,3.555051963211046
"('rolling_24_std', 'hour', 'day', 'year', 'quarter')",5,2.674351942430861,2.6655897691621044,3.572187624923751,3.5550520310079237
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'year')",6,2.6749829551882867,2.6661967490856426,3.570714820016438,3.5536116629662136
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'year')",5,2.674983480881167,2.6661975499496555,3.5707148566555436,3.55361176001746
"('rolling_24_std', 'hour', 'dayofweek')",3,2.6752001468690314,2.6663242243432626,3.576071583540733,3.558891881463708
"('rolling_24_std', 'hour', 'dayofweek', 'day')",4,2.6752002905243466,2.666324482429446,3.576071581896234,3.5588918943348133
"('rolling_24_std', 'hour', 'month', 'year')",4,2.6752154234552257,2.666453905793055,3.5727285029532605,3.5555689007439373
"('rolling_24_std', 'hour', 'month', 'day', 'year')",5,2.675215571767314,2.6664541836264775,3.5727284994675195,3.5555689321796566
"('rolling_24_std', 'hour')",2,2.675545087169036,2.6666445607571014,3.5780845154193996,3.56085027030337
"('rolling_24_std', 'hour', 'day')",3,2.675545879126193,2.6666461750777604,3.5780844309989823,3.5608503676956644
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'year')",5,2.677641192096407,2.668953780263693,3.5745354308291364,3.5575807569524955
"('rolling_24_std', 'hour', 'dayofweek', 'year')",4,2.6776417115811535,2.6689579595178037,3.5745368336788075,3.557582546183193
"('rolling_24_std', 'hour', 'day', 'year')",4,2.6779526151969133,2.6691748938474307,3.5765495436456862,3.5595323851528455
"('rolling_24_std', 'hour', 'year')",3,2.6779523555390177,2.669177874827928,3.57655041596188,3.5595338190603845
"('rolling_24_std', 'month', 'day', 'quarter')",4,2.7875443565753573,2.7780277133399833,3.6545689375972383,3.636210968894766
"('rolling_24_std', 'month', 'quarter')",3,2.787547026049173,2.7780288771448096,3.654570710069287,3.6362137557438765
"('rolling_24_std', 'dayofweek', 'month', 'day', 'quarter')",5,2.7874956622444427,2.778051780652506,3.6529691557911286,3.634601895053208
"('rolling_24_std', 'dayofweek', 'month', 'quarter')",4,2.7874976669028526,2.7780533001347036,3.6529703844125003,3.634604229347848
"('rolling_24_std', 'day', 'quarter')",3,2.787913711820886,2.7783614413579967,3.6546980787841004,3.6363173670887177
"('rolling_24_std', 'quarter')",2,2.7879159075843787,2.778362235629529,3.654699977330923,3.6363203606636136
"('rolling_24_std', 'dayofweek', 'day', 'quarter')",4,2.7878802571758476,2.7784144934854145,3.653107519165943,3.634718126905102
"('rolling_24_std', 'dayofweek', 'quarter')",3,2.7878822651705093,2.778415713156186,3.653108858392639,3.6347206599858524
"('rolling_24_std', 'month')",2,2.788800172575167,2.7792007773796286,3.6552404621567707,3.6368509951433685
"('rolling_24_std', 'month', 'day')",3,2.7887988881315247,2.779201370564302,3.6552387188393487,3.636848117463271
"('rolling_24_std', 'dayofweek', 'month')",3,2.7887781701681793,2.7792869332892787,3.6536614540088395,3.6352661543903197
"('rolling_24_std', 'dayofweek', 'month', 'day')",4,2.7887770850877867,2.779287435245887,3.653660246723445,3.6352637438818354
"('rolling_24_std', 'month', 'day', 'year', 'quarter')",5,2.7900302089119178,2.7805929898665993,3.65284578480102,3.6347268900286793
"('rolling_24_std', 'month', 'year', 'quarter')",4,2.790030622123244,2.780593213791353,3.6528457943085653,3.6347269758096745
"('rolling_24_std', 'dayofweek', 'month', 'year', 'quarter')",5,2.7900243665146798,2.780657386729047,3.6512471043176133,3.6331262439467595
"('rolling_24_std', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,2.790024952259051,2.780657817043109,3.651247088737115,3.633126356194321
"('rolling_24_std', 'day', 'year', 'quarter')",4,2.790328383083896,2.7808695778844212,3.6529138767078275,3.634782232296263
"('rolling_24_std', 'year', 'quarter')",3,2.790328858512065,2.780869859434534,3.652913889473717,3.6347823362314893
"('rolling_24_std', 'dayofweek', 'year', 'quarter')",4,2.7903366019913265,2.7809637231978943,3.651321930519117,3.633188853022687
"('rolling_24_std', 'dayofweek', 'day', 'year', 'quarter')",5,2.7903370964397096,2.7809640432846323,3.6513219188300883,3.6331889548426877
"('rolling_24_std', 'month', 'day', 'year')",4,2.7912337257260074,2.7817269259160784,3.6534030472661247,3.635262035626634
"('rolling_24_std', 'month', 'year')",3,2.791233889975742,2.781726996457388,3.6534030497379253,3.635262081240332
"('rolling_24_std', 'dayofweek', 'month', 'year')",4,2.7912387532269016,2.7818375966753943,3.6518238374504706,3.6336841646639706
"('rolling_24_std', 'dayofweek', 'month', 'day', 'year')",5,2.7912393304728744,2.781838079978076,3.6518238078434573,3.633684326000672
