features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'year')",6,0.309454638440995,0.3087165286659651,0.5569045865987583,0.5544692741847124
"('rolling_24_std', 'rolling_24_mean', 'hour', 'year', 'quarter')",5,0.3094519843740371,0.3087177636123338,0.5569012749086955,0.5544681880753063
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'year', 'quarter')",6,0.30945225739919735,0.30871798484240964,0.5569011962733478,0.5544680934284709
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'year', 'quarter')",6,0.3094522377246641,0.30872232505087344,0.5568996153891598,0.5544704577360337
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'year', 'quarter')",7,0.3094524295936058,0.30872254065454907,0.5568995381004938,0.55447036419065
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month')",5,0.30946681862683256,0.3087229963880595,0.5569039421860876,0.5544556438032713
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day')",6,0.30946722817605826,0.3087232986621592,0.5569038245575623,0.5544555216962443
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'quarter')",5,0.30946449627631334,0.30872409775052645,0.5569003696326206,0.5544540480266149
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'quarter')",6,0.30946482983318213,0.3087244518970629,0.5569002469347896,0.5544539270712195
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'quarter')",6,0.3094655044418409,0.30873022701414543,0.5568980241325617,0.5544566321940039
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.3094657837904365,0.30873046611424626,0.5568979058315978,0.5544565129099064
"('rolling_24_std', 'rolling_24_mean', 'hour', 'year')",4,0.30947163233043845,0.30873136320544736,0.5569185654009357,0.5544894588530385
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'year')",5,0.3094718681853178,0.30873156744506036,0.5569185198883938,0.5544894032908512
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek')",4,0.30948472297579954,0.3087397912608446,0.5569160211560565,0.5544744259464918
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day')",5,0.309485097109304,0.3087400328488136,0.55691594438396,0.5544743555357925
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'year')",6,0.30948199273611865,0.30874281947181065,0.556895386769364,0.554454875817357
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.309482236114626,0.30874305146477576,0.5568953209887335,0.5544547893274794
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'year', 'quarter')",6,0.30947955646240033,0.3087439380175617,0.5568919293557224,0.5544535869029875
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.30947977540674515,0.3087441712054058,0.5568918599008771,0.5544535000835918
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.30947977071119975,0.30874848631541907,0.5568901869263604,0.554455834087608
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.30947998575993896,0.3087486527616296,0.5568901188074512,0.5544557483935533
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'year')",5,0.3094996499516201,0.30875923372085134,0.5569093304241889,0.5544750469157936
"('rolling_24_std', 'rolling_24_mean', 'hour', 'dayofweek', 'day', 'year')",6,0.3094998981408198,0.3087594447914181,0.5569092918717471,0.554474997438701
"('rolling_24_std', 'lag_24', 'hour', 'month', 'quarter')",5,0.4910095312171744,0.4897517922740189,0.7353931512174015,0.7335884661751175
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,0.49101220245448995,0.48975541907065007,0.7353926321999541,0.7335873112722274
"('rolling_24_std', 'lag_24', 'hour', 'quarter')",4,0.49103006187745063,0.4897715967046328,0.7354019383926746,0.7335895392915331
"('rolling_24_std', 'lag_24', 'hour', 'day', 'quarter')",5,0.4910327886916947,0.48977513471770817,0.7354014018138222,0.7335883560202467
"('rolling_24_std', 'lag_24', 'hour', 'month')",4,0.491069259212195,0.48980784620174733,0.7354418272232454,0.7336194703784964
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day')",5,0.4910719297474895,0.4898115538739258,0.7354413128158062,0.733618302996754
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,0.49112839509564765,0.4898577881731262,0.7353098984480273,0.7334960005537222
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.491131077570163,0.48986095722721923,0.7353094495130331,0.7334949291087807
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,0.49114885752702964,0.4898750128055944,0.7353192601395279,0.7334975150522882
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,0.4911515468867675,0.4898783809443443,0.7353187940893012,0.7334964144570829
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month')",5,0.49118650524542,0.48990773203112875,0.7353599943507907,0.7335284827677603
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,0.49118921017225287,0.48991115208651076,0.735359549184177,0.7335273992420646
"('rolling_24_std', 'lag_24', 'hour')",3,0.4912014024047407,0.4899263921395432,0.7356961645693905,0.733882961851189
"('rolling_24_std', 'lag_24', 'hour', 'day')",4,0.4912031352276109,0.489928481278577,0.7356959922918109,0.7338824146654839
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek')",4,0.4913188077317201,0.4900317879797278,0.7356147266447607,0.7337927491942711
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day')",5,0.49132037222737146,0.49003354752329625,0.7356145934631694,0.7337922695925855
"('rolling_24_std', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,0.49140527269300144,0.4901596668946079,0.7353042791017986,0.7335281116503614
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,0.49140628949306825,0.4901612309885588,0.7353040847273548,0.7335275038633269
"('rolling_24_std', 'lag_24', 'hour', 'year', 'quarter')",5,0.491427412304732,0.4901792825096515,0.7353093776458991,0.7335278681765766
"('rolling_24_std', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,0.49142847983518656,0.4901808469331718,0.735309179528265,0.7335272512574671
"('rolling_24_std', 'lag_24', 'hour', 'month', 'year')",5,0.49147268112982456,0.4902195593806959,0.735346065376431,0.7335546114430037
"('rolling_24_std', 'lag_24', 'hour', 'month', 'day', 'year')",6,0.49147379208137815,0.490221081225238,0.7353458824681637,0.7335540154268074
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.49152300940099425,0.49026556781664615,0.7352209541565828,0.7334359603678112
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.4915240645706587,0.49026690964334085,0.7352208018110323,0.7334354233352479
"('rolling_24_std', 'lag_24', 'hour', 'year')",4,0.4915495517656396,0.49027921900784865,0.7356280081475113,0.7338410578828265
"('rolling_24_std', 'lag_24', 'hour', 'day', 'year')",5,0.4915500240543523,0.4902797561162376,0.7356279834239488,0.7338408804638976
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,0.49154565779284914,0.49028525058273775,0.7352264903062393,0.7334360241194126
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.4915467121329405,0.49028659548527187,0.7352263343975303,0.7334354777211243
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,0.49159113405724003,0.49032309639562605,0.7352640532129829,0.7334638363874106
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.4915921536454773,0.4903243537823338,0.7352639108491502,0.7334633115583749
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'year')",5,0.49166807220497416,0.4903845585269905,0.7355464390688918,0.7337510615011229
"('rolling_24_std', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,0.4916683577176557,0.49038491033135667,0.7355464276632085,0.7337509413136003
"('rolling_24_std', 'lag_24', 'month', 'quarter')",4,0.4958010351664174,0.4945165110151823,0.739348772788619,0.7375251159348594
"('rolling_24_std', 'lag_24', 'month', 'day', 'quarter')",5,0.495802522998291,0.49451803515616505,0.7393483064038007,0.7375238033015501
"('rolling_24_std', 'lag_24', 'quarter')",3,0.4958260096605647,0.49453533568732494,0.7393549723572713,0.7375251296132959
"('rolling_24_std', 'lag_24', 'day', 'quarter')",4,0.49582770480029265,0.4945369538576168,0.739354491987779,0.7375237912208195
"('rolling_24_std', 'lag_24', 'month')",3,0.49588405718915124,0.4945836099650446,0.7393889915240376,0.7375500764237789
"('rolling_24_std', 'lag_24', 'month', 'day')",4,0.4958861362282461,0.4945855840539557,0.7393885290598866,0.7375487543318778
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'quarter')",5,0.4958903211628758,0.494608930615514,0.7392919812959816,0.737458382828927
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,0.49589183635584205,0.4946104793219667,0.7392915701637216,0.7374571535953157
"('rolling_24_std', 'lag_24', 'dayofweek', 'quarter')",4,0.4959158092238342,0.49462867098929614,0.7392985718579665,0.737458689153022
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'quarter')",5,0.4959175372163784,0.49463033928604966,0.7392981469875463,0.7374574332797628
"('rolling_24_std', 'lag_24', 'dayofweek', 'month')",4,0.4959735785035102,0.4946774710305621,0.7393332401299603,0.7374844598682961
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day')",5,0.4959755889465663,0.49467943034242234,0.7393328322318696,0.737483221263348
"('rolling_24_std', 'lag_24')",2,0.49606648648440255,0.49477321132911806,0.739624711530323,0.7377949726225408
"('rolling_24_std', 'lag_24', 'day')",3,0.49606782795970666,0.4947747062233717,0.7396245600278041,0.7377943324665585
"('rolling_24_std', 'lag_24', 'dayofweek')",3,0.49615561465232655,0.49486480667151156,0.7395692192137243,0.7377299279789027
"('rolling_24_std', 'lag_24', 'dayofweek', 'day')",4,0.49615683712695974,0.494866265692926,0.7395690982524841,0.7377293577440016
"('rolling_24_std', 'lag_24', 'month', 'year', 'quarter')",5,0.4961513091146205,0.4948724966100056,0.739272682144075,0.7374764963436754
"('rolling_24_std', 'lag_24', 'month', 'day', 'year', 'quarter')",6,0.49615165516976917,0.49487285003223186,0.7392725021802443,0.7374757643710985
"('rolling_24_std', 'lag_24', 'year', 'quarter')",4,0.4961745481000236,0.49489124100255577,0.7392760541566228,0.73747575667935
"('rolling_24_std', 'lag_24', 'day', 'year', 'quarter')",5,0.49617498393477677,0.49489163525548785,0.7392758712630858,0.7374750164712799
"('rolling_24_std', 'lag_24', 'month', 'year')",4,0.4962382379882707,0.49494518300891716,0.7393070999652778,0.7374978243456682
"('rolling_24_std', 'lag_24', 'month', 'day', 'year')",5,0.4962388180804257,0.4949457518495507,0.739306930011421,0.7374971074535562
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,0.49624315301612965,0.4949688314678943,0.7392158726646674,0.7374100361706388
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.4962435351338974,0.4949690835463415,0.739215726408825,0.7374093777638823
"('rolling_24_std', 'lag_24', 'dayofweek', 'year', 'quarter')",5,0.49626737841772556,0.4949880719251766,0.7392195336787066,0.7374094865348458
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,0.49626782401346337,0.4949883935161195,0.7392193845853375,0.7374088195485897
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'year')",5,0.4963314682996473,0.4950409748457193,0.7392512516126714,0.737432403733757
"('rolling_24_std', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,0.49633210315863086,0.4950415191920305,0.7392511142242217,0.7374317605896776
"('rolling_24_std', 'lag_24', 'year')",3,0.4963742634326195,0.49508431255362545,0.7395672582421982,0.7377625280163553
"('rolling_24_std', 'lag_24', 'day', 'year')",4,0.4963745783717308,0.4950847053482935,0.7395672349861098,0.7377623018958877
"('rolling_24_std', 'lag_24', 'dayofweek', 'year')",4,0.4964622937357359,0.4951795948187314,0.7395116971718002,0.7376976728662443
"('rolling_24_std', 'lag_24', 'dayofweek', 'day', 'year')",5,0.49646254284834007,0.4951798490662085,0.7395116848797085,0.737697508921618
"('lag_24', 'hour', 'month', 'quarter')",4,0.49862889792428355,0.4987554781521323,0.7835847343488386,0.7853691440305234
"('lag_24', 'hour', 'month', 'day', 'quarter')",5,0.498626220040402,0.49875915529274384,0.7835834766285105,0.785369345176644
"('lag_24', 'hour', 'quarter')",3,0.49869378919305873,0.4988029039515688,0.7836265311891256,0.7854263028636111
"('lag_24', 'hour', 'day', 'quarter')",4,0.49869113967502865,0.49880687251759925,0.7836252100293258,0.785426451902028
"('lag_24', 'hour', 'month')",3,0.4987384531023751,0.4988413628043618,0.7836669334582994,0.7854788309971715
"('lag_24', 'hour', 'month', 'day')",4,0.49873570818962254,0.49884507116352844,0.7836656808949299,0.7854790146110618
"('lag_24', 'hour')",2,0.4988191973060897,0.4989261236937932,0.7837627855223084,0.785597899758776
"('lag_24', 'hour', 'day')",3,0.49881751937511387,0.4989295410989945,0.7837619173661333,0.7855982619023938
"('lag_24', 'hour', 'dayofweek', 'month', 'quarter')",5,0.49896779894319415,0.4991568832316811,0.7831782321753018,0.7849871408215603
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,0.4989657438404805,0.4991598654653938,0.783177178418205,0.7849874727207035
"('lag_24', 'hour', 'dayofweek', 'quarter')",4,0.4990288887539598,0.49920592693607047,0.7832226303091474,0.7850474698422899
"('lag_24', 'hour', 'dayofweek', 'day', 'quarter')",5,0.49902678493954583,0.4992087763220546,0.7832215159595547,0.7850477566737867
"('lag_24', 'hour', 'month', 'year', 'quarter')",5,0.4990819851278369,0.4992247526429726,0.7834631581011737,0.785257842181475
"('lag_24', 'hour', 'month', 'day', 'year', 'quarter')",6,0.49907894586533424,0.49922608634960686,0.7834625346911925,0.7852582285475427
"('lag_24', 'hour', 'dayofweek', 'month')",4,0.4990724474335923,0.49924413498005943,0.7832644087561323,0.7851016701122431
"('lag_24', 'hour', 'dayofweek', 'month', 'day')",5,0.4990703942435939,0.4992471560196131,0.7832633588659792,0.785101984340141
"('lag_24', 'hour', 'year', 'quarter')",4,0.4991560250136413,0.49928702830515137,0.7834948036023385,0.7853033444537497
"('lag_24', 'hour', 'day', 'year', 'quarter')",5,0.4991528315653819,0.4992884688695465,0.7834941617068485,0.7853037150128525
"('lag_24', 'hour', 'month', 'year')",4,0.49920424207326897,0.4993296915755599,0.7835347185044375,0.7853557760287063
"('lag_24', 'hour', 'month', 'day', 'year')",5,0.4992012618520879,0.49933118468814414,0.7835341199238152,0.7853561576823364
"('lag_24', 'hour', 'dayofweek')",3,0.4991563487238596,0.4993340417012948,0.7833612857777575,0.7852221781622059
"('lag_24', 'hour', 'dayofweek', 'day')",4,0.4991548726585214,0.49933683330939843,0.7833605862979914,0.7852226235037959
"('lag_24', 'hour', 'year')",3,0.4992599472202734,0.49938469400899255,0.7836517352377319,0.7854981281226014
"('lag_24', 'hour', 'day', 'year')",4,0.4992578993975051,0.49938607732225215,0.7836513779015952,0.7854985441452464
"('lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,0.49941058383307646,0.49962111463297476,0.7830567351454134,0.7848764484640259
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.4994082024696004,0.4996218648032801,0.7830562525660167,0.7848768872727339
"('lag_24', 'hour', 'dayofweek', 'year', 'quarter')",5,0.4994839191402344,0.49968274989720773,0.7830906461643077,0.7849248087386966
"('lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,0.49948142949870344,0.49968346170101885,0.7830901463465252,0.7849252353747126
"('lag_24', 'hour', 'dayofweek', 'month', 'year')",5,0.49953262746778015,0.49972721898175726,0.7831320080056298,0.7849789843131068
"('lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",6,0.4995302137963459,0.49972800835979,0.7831315471951963,0.7849794151651411
"('lag_24', 'hour', 'dayofweek', 'year')",4,0.4995931984695258,0.4997948557062306,0.7832501685207299,0.7851228744352159
"('lag_24', 'hour', 'dayofweek', 'day', 'year')",5,0.4995915148601457,0.4997956170162258,0.7832499163003143,0.7851232954081737
"('lag_24', 'month', 'quarter')",3,0.5039507254771965,0.504082680306162,0.7890180437572557,0.7909405928409039
"('lag_24', 'month', 'day', 'quarter')",4,0.5039480496367974,0.5040854702131936,0.7890169237540096,0.7909402365670377
"('lag_24', 'quarter')",2,0.5040191343434619,0.5041402954639681,0.7890538180972774,0.7909908640225466
"('lag_24', 'day', 'quarter')",3,0.5040162705182653,0.5041432104262128,0.7890526426482237,0.7909904484412051
"('lag_24', 'month')",2,0.5040711737977176,0.5041896354448915,0.7890880827719113,0.7910368365628564
"('lag_24', 'month', 'day')",3,0.5040683483231773,0.5041924919147956,0.7890869671164836,0.7910364667497987
"('lag_24',)",1,0.5041750147863459,0.5043054403948249,0.7891687483537743,0.7911406406711115
"('lag_24', 'day')",2,0.5041729401049969,0.5043080643351139,0.789167966239329,0.7911405207512161
"('lag_24', 'dayofweek', 'month', 'quarter')",4,0.5041625408188102,0.5043393941241056,0.7886742946130888,0.7906236094836108
"('lag_24', 'dayofweek', 'month', 'day', 'quarter')",5,0.5041610678597139,0.5043421542169968,0.788673352443621,0.7906234069344017
"('lag_24', 'dayofweek', 'quarter')",3,0.504231244108043,0.5043961869634132,0.7887122483155725,0.7906765598348845
"('lag_24', 'dayofweek', 'day', 'quarter')",4,0.5042297721114501,0.5043991072960619,0.7887112531250368,0.7906763033973448
"('lag_24', 'dayofweek', 'month')",3,0.5042849878420932,0.5044480110956976,0.7887476430333175,0.7907239244455092
"('lag_24', 'dayofweek', 'month', 'day')",4,0.5042835603383861,0.5044509754763512,0.7887467041151128,0.7907237080118515
"('lag_24', 'month', 'year', 'quarter')",4,0.5043850427628687,0.504534400304618,0.7889146597449539,0.7908415331650442
"('lag_24', 'month', 'day', 'year', 'quarter')",5,0.50438186670667,0.5045349810497332,0.7889140940106615,0.7908415039694295
"('lag_24', 'dayofweek')",2,0.5043943877312623,0.5045746787502724,0.7888290929245997,0.7908288717759628
"('lag_24', 'dayofweek', 'day')",3,0.5043935056370757,0.5045775080475449,0.7888284586920274,0.790828865569558
"('lag_24', 'year', 'quarter')",3,0.5044648419314001,0.5046034069570614,0.7889417630928315,0.7908815040057096
"('lag_24', 'day', 'year', 'quarter')",4,0.504461551212077,0.5046039997006798,0.7889411810417163,0.7908814553133373
"('lag_24', 'month', 'year')",3,0.5045221991536666,0.5046572349432092,0.7889756243556655,0.7909273848551099
"('lag_24', 'month', 'day', 'year')",4,0.5045191034916773,0.5046578893851176,0.7889750804088759,0.7909273597203412
"('lag_24', 'year')",2,0.5046050778964339,0.5047525660587343,0.7890741794294582,0.7910516602772484
"('lag_24', 'day', 'year')",3,0.5046028563370104,0.5047532941696367,0.7890738474935102,0.7910517524736287
"('lag_24', 'dayofweek', 'month', 'year', 'quarter')",5,0.5045936132648905,0.5047869715699339,0.7885710744083707,0.7905251339780929
"('lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.5045913649069848,0.5047879854911274,0.7885706325479811,0.7905251921937987
"('lag_24', 'dayofweek', 'year', 'quarter')",4,0.5046739801418086,0.5048537917060808,0.7886000798891485,0.790567522843238
"('lag_24', 'dayofweek', 'day', 'year', 'quarter')",5,0.5046716152892847,0.5048546104256312,0.7885996227601152,0.7905675643088418
"('lag_24', 'dayofweek', 'month', 'year')",4,0.5047331453212037,0.5049086751081272,0.7886351313045008,0.7906148572022882
"('lag_24', 'dayofweek', 'month', 'day', 'year')",5,0.5047309105694424,0.5049096111042937,0.7886347086303346,0.7906149166755657
"('lag_24', 'dayofweek', 'year')",3,0.5048227205363305,0.5050150629434311,0.7887345540262114,0.7907403458257104
"('lag_24', 'dayofweek', 'day', 'year')",4,0.5048211787815838,0.5050159475069184,0.7887343157272234,0.7907404856089933
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'quarter')",5,0.6418200150536278,0.6396964020072323,0.8530276456069069,0.848956049342896
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,0.6418220216269324,0.639700021708035,0.853026215922523,0.8489548245126496
"('rolling_24_std', 'hour', 'month', 'quarter')",4,0.6418713221152237,0.6397585282632964,0.8534645852062999,0.8493798938478133
"('rolling_24_std', 'hour', 'month', 'day', 'quarter')",5,0.6418737198149279,0.6397632614103925,0.8534628628716643,0.8493785608954275
"('rolling_24_std', 'hour', 'dayofweek', 'quarter')",4,0.6419374623682647,0.6398077591122273,0.8530687201937679,0.8489902508458552
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'quarter')",5,0.6419395806501306,0.6398112026250932,0.8530672261775762,0.8489889435925169
"('rolling_24_std', 'hour', 'quarter')",3,0.641981871275306,0.6398642215233176,0.853502993882071,0.8494113262436044
"('rolling_24_std', 'hour', 'day', 'quarter')",4,0.6419845261033514,0.6398689553253422,0.853501204295349,0.8494099096466963
"('rolling_24_std', 'hour', 'dayofweek', 'month')",4,0.6421534882600131,0.6400225442544739,0.8532147000880637,0.8491324690537037
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day')",5,0.6421557151880716,0.6400257219280195,0.8532132823947969,0.8491311943710393
"('rolling_24_std', 'hour', 'month')",3,0.6421947903782335,0.6400740028927582,0.853645734132113,0.8495496701706534
"('rolling_24_std', 'hour', 'month', 'day')",4,0.6421978796171675,0.6400788466658957,0.8536440268045867,0.8495482838412599
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,0.6423954221247422,0.6403023733050479,0.8526992182836247,0.8486747276455436
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.6423957864606415,0.6403034236647379,0.8526987858357297,0.8486744003215779
"('rolling_24_std', 'hour', 'month', 'year', 'quarter')",5,0.642440860752594,0.6403516741374045,0.8531357946606868,0.8490965882872797
"('rolling_24_std', 'hour', 'month', 'day', 'year', 'quarter')",6,0.6424414815665949,0.6403533220316502,0.8531351955774713,0.849096212430666
"('rolling_24_std', 'hour', 'dayofweek', 'year', 'quarter')",5,0.6424983468289638,0.6404042456668636,0.8527246702923423,0.8486957934385704
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,0.6424988665893948,0.6404052654436844,0.8527242249082977,0.8486954446798989
"('rolling_24_std', 'hour', 'year', 'quarter')",4,0.642535055196468,0.6404432565802503,0.8531591562645072,0.8491154622786831
"('rolling_24_std', 'hour', 'day', 'year', 'quarter')",5,0.6425357890242395,0.6404451676294828,0.8531585430415584,0.8491150635345476
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'year')",5,0.642723124836784,0.6406291667414815,0.8528600460713436,0.8488275092906146
"('rolling_24_std', 'hour', 'dayofweek', 'month', 'day', 'year')",6,0.6427237454281066,0.6406303477343831,0.8528596457997617,0.8488271810608475
"('rolling_24_std', 'hour', 'month', 'year')",4,0.642754080307517,0.6406567202393891,0.8532911453136988,0.8492431419124914
"('rolling_24_std', 'hour', 'month', 'day', 'year')",5,0.6427548607089334,0.6406584123802402,0.8532905846601161,0.849242762826151
"('rolling_24_std', 'hour', 'dayofweek')",3,0.6428605764322789,0.6407534067637,0.8540432263203933,0.8499981009166289
"('rolling_24_std', 'hour', 'dayofweek', 'day')",4,0.642861770017725,0.6407549702194825,0.8540428078886011,0.8499977733504293
"('rolling_24_std', 'hour')",2,0.6429217882703886,0.6408145652729357,0.8544741990701776,0.8504137425595241
"('rolling_24_std', 'hour', 'day')",3,0.6429231697211826,0.6408168161081432,0.8544736171434106,0.8504133631134437
"('rolling_24_std', 'hour', 'dayofweek', 'year')",4,0.6433847755412372,0.6413045169739201,0.8537841642496811,0.8497826550029576
"('rolling_24_std', 'hour', 'dayofweek', 'day', 'year')",5,0.6433848428984464,0.6413047842439507,0.8537841435546791,0.8497826510766623
"('rolling_24_std', 'hour', 'year')",3,0.6434374743751976,0.6413466550229251,0.8542151890933514,0.8501968808894925
"('rolling_24_std', 'hour', 'day', 'year')",4,0.6434375509785469,0.6413470122237824,0.8542151215152448,0.8501968769548511
"('rolling_24_std', 'month', 'day', 'quarter')",4,0.6699932217720396,0.6676796629411019,0.8726593850917511,0.8683547962639568
"('rolling_24_std', 'month', 'quarter')",3,0.6699949069208332,0.6676811593752979,0.872661027462525,0.8683569613388467
"('rolling_24_std', 'dayofweek', 'month', 'day', 'quarter')",5,0.6700184638850213,0.667711679957331,0.8723216472142582,0.8680176653256308
"('rolling_24_std', 'dayofweek', 'month', 'quarter')",4,0.6700201165592212,0.6677133385130313,0.8723230369292135,0.8680196644859055
"('rolling_24_std', 'day', 'quarter')",3,0.670080741327405,0.6677604338999324,0.8726886920627103,0.8683801478982934
"('rolling_24_std', 'quarter')",2,0.6700824038046481,0.6677620843164378,0.8726903918156536,0.8683824009726684
"('rolling_24_std', 'dayofweek', 'day', 'quarter')",4,0.6701104836339464,0.667797245728841,0.8723529848050059,0.8680452113734366
"('rolling_24_std', 'dayofweek', 'quarter')",3,0.670112132964248,0.6677990480110423,0.8723544299099437,0.8680472985578765
"('rolling_24_std', 'month', 'day')",3,0.6702998243171179,0.6679683531415217,0.8728184845106974,0.868508798685259
"('rolling_24_std', 'month')",2,0.6703009400471639,0.6679698864515691,0.8728201132010523,0.8685110082248851
"('rolling_24_std', 'dayofweek', 'month', 'day')",4,0.6703303521481945,0.6680097691702404,0.8724855530604704,0.8681772496697272
"('rolling_24_std', 'dayofweek', 'month')",3,0.6703314791900254,0.6680112229842892,0.8724869317398679,0.8681792910313197
"('rolling_24_std', 'month', 'day', 'year', 'quarter')",5,0.6705237784104215,0.668229074153487,0.8723599661675394,0.8681029490887269
"('rolling_24_std', 'month', 'year', 'quarter')",4,0.6705256796108852,0.6682308786511537,0.8723605542651988,0.8681038642823211
"('rolling_24_std', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.6705550261381443,0.668274537873089,0.8720224983834461,0.8677675047049349
"('rolling_24_std', 'dayofweek', 'month', 'year', 'quarter')",5,0.6705566630209766,0.6682759965188692,0.8720229399613132,0.8677683040989744
"('rolling_24_std', 'day', 'year', 'quarter')",4,0.6705978624355506,0.6682974021284354,0.8723768929091329,0.8681177570582819
"('rolling_24_std', 'year', 'quarter')",3,0.67059976723663,0.6682990905466413,0.8723774929281828,0.8681186973682997
"('rolling_24_std', 'dayofweek', 'day', 'year', 'quarter')",5,0.6706335517389902,0.6683489032247367,0.8720409770483023,0.8677840213651169
"('rolling_24_std', 'dayofweek', 'year', 'quarter')",4,0.6706351513424986,0.6683503832802697,0.8720414297536075,0.8677848453098472
"('rolling_24_std', 'month', 'day', 'year')",4,0.6708211060003633,0.6685099840219382,0.8724959856706288,0.8682360469433718
"('rolling_24_std', 'month', 'year')",3,0.6708226835493034,0.6685114579994015,0.8724965381195829,0.8682369474772901
"('rolling_24_std', 'dayofweek', 'month', 'day', 'year')",5,0.6708588240123293,0.6685663691819823,0.8721629675770788,0.8679058356209927
"('rolling_24_std', 'dayofweek', 'month', 'year')",4,0.6708601152467092,0.6685677532052969,0.8721633787245683,0.8679066188486138
